User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
USR_02590,52,Female,Creative,Android,6.6,3.0,45.3,8.8,4.8,14,1.8,6.9
USR_02591,24,Male,Creative,Both,6.3,2.8,41.4,6.9,5.5,13,1.5,4.4
USR_02592,44,Female,Sales,Android,7.5,2.5,13.3,6.8,8.0,21,4.3,7.4
USR_02593,45,Female,Creative,Android,7.7,3.4,23.8,7.8,7.5,16,4.2,10.4
USR_02594,39,Male,Healthcare,iOS,8.1,2.7,31.7,7.4,8.6,15,3.7,9.5
USR_02595,31,Female,Student,iOS,3.6,0.8,40.6,5.4,4.4,11,3.6,4.2
USR_02596,24,Female,Sales,Android,8.9,4.1,19.3,6.3,6.0,24,1.7,4.5
USR_02597,54,Male,Creative,Both,3.8,2.0,69.7,9.1,3.0,9,2.1,4.9
USR_02598,39,Female,Manager,iOS,6.2,2.6,37.9,7.2,6.3,12,4.1,9.1
USR_02599,22,Male,Engineer,iOS,4.3,1.3,43.9,5.6,5.3,5,2.4,4.7
USR_02600,19,Female,Healthcare,Android,7.4,2.2,27.7,6.6,5.4,18,3.1,9.7
USR_02601,44,Female,Engineer,Android,5.5,2.9,22.7,4.7,4.2,15,3.8,6.8
USR_02602,38,Female,Sales,Both,7.4,2.3,10.0,4.6,7.5,16,4.2,10.3
USR_02603,55,Female,Sales,Both,6.9,3.2,42.2,8.0,9.1,19,2.0,5.2
USR_02604,32,Female,Engineer,iOS,5.1,2.2,57.1,6.8,4.9,8,2.8,5.2
USR_02605,38,Female,Healthcare,Android,3.1,1.3,58.7,7.4,6.9,7,3.8,2.6
USR_02606,27,Male,Engineer,Android,6.3,1.7,38.6,8.2,6.1,9,4.6,10.6
USR_02607,40,Female,Creative,iOS,4.4,0.9,70.6,7.2,3.5,8,2.4,3.7
USR_02608,56,Male,Student,Android,7.6,2.8,42.3,7.7,4.0,13,3.0,6.6
USR_02609,22,Female,Healthcare,Android,11.4,6.2,12.3,7.1,7.3,30,1.9,15.2
USR_02610,18,Male,Student,Android,10.8,2.9,18.7,8.3,6.8,28,2.5,13.7
USR_02611,30,Male,Engineer,iOS,8.1,3.1,20.9,8.9,9.1,27,2.5,12.8
USR_02612,38,Female,Manager,Android,5.9,2.6,33.3,7.0,6.2,15,4.9,6.4
USR_02613,43,Male,Engineer,iOS,4.1,1.5,52.4,7.0,7.1,8,3.8,3.9
USR_02614,62,Male,Healthcare,iOS,7.1,2.7,34.2,7.2,8.0,14,3.2,9.1
USR_02615,38,Male,Engineer,iOS,6.2,2.7,40.8,6.7,7.8,18,1.3,8.2
USR_02616,35,Male,Manager,Android,5.4,2.6,42.2,6.3,4.0,21,3.2,9.1
USR_02617,54,Male,Sales,Android,4.4,1.4,64.7,8.1,6.0,14,3.0,3.8
USR_02618,62,Male,Creative,iOS,9.3,4.8,10.0,6.3,8.4,23,3.1,10.1
USR_02619,49,Male,Sales,iOS,8.3,3.1,27.5,6.3,6.4,20,3.2,9.3
USR_02620,53,Male,Sales,iOS,5.9,2.5,42.3,7.9,6.8,9,4.6,7.6
USR_02621,34,Female,Engineer,Both,8.2,1.9,50.4,8.0,3.7,23,3.4,6.3
USR_02622,52,Male,Engineer,iOS,8.0,3.0,20.2,9.6,7.9,17,2.0,6.4
USR_02623,28,Non-binary,Healthcare,iOS,7.4,1.5,42.5,8.3,3.2,14,4.4,8.6
USR_02624,38,Female,Sales,Android,9.2,3.1,23.5,7.8,7.8,22,2.1,10.4
USR_02625,43,Male,Sales,Android,8.1,1.8,25.6,8.0,6.6,17,4.4,12.6
USR_02626,21,Female,Engineer,iOS,5.2,2.7,45.1,6.6,3.9,10,2.1,8.0
USR_02627,51,Female,Student,Android,9.9,4.3,16.4,7.5,8.3,23,2.9,7.3
USR_02628,65,Non-binary,Student,iOS,8.8,4.2,31.5,7.5,6.5,16,0.8,12.4
USR_02629,35,Female,Creative,Android,8.8,3.2,18.2,6.1,6.2,21,3.7,8.9
USR_02630,57,Male,Healthcare,iOS,5.0,2.5,47.8,6.7,6.4,13,1.1,5.4
USR_02631,52,Female,Engineer,iOS,5.2,2.6,54.2,7.9,7.7,10,3.1,6.2
USR_02632,58,Female,Manager,iOS,9.9,3.2,33.3,6.8,5.7,28,2.5,12.0
USR_02633,46,Female,Healthcare,Both,7.0,2.3,32.2,7.5,8.9,15,2.7,7.5
USR_02634,46,Male,Creative,Android,8.4,3.2,28.4,7.9,8.2,17,3.3,6.8
USR_02635,55,Female,Engineer,Android,9.0,1.9,36.1,7.8,4.4,24,3.4,13.3
USR_02636,59,Non-binary,Sales,Android,9.5,5.2,25.6,8.9,3.7,23,3.8,5.3
USR_02637,38,Male,Healthcare,iOS,8.2,2.7,32.0,6.1,5.6,24,2.0,5.9
USR_02638,59,Male,Creative,iOS,6.6,2.4,40.3,8.8,6.7,21,2.5,8.0
USR_02639,30,Male,Creative,iOS,6.4,3.0,53.3,7.4,4.6,11,2.7,6.5
USR_02640,58,Female,Engineer,Android,8.5,2.6,36.9,7.8,7.9,27,3.5,7.3
USR_02641,34,Female,Engineer,iOS,6.8,1.8,67.1,7.6,3.4,9,3.1,5.5
USR_02642,26,Female,Creative,Android,6.1,1.5,46.3,7.6,6.4,11,2.0,12.3
USR_02643,58,Male,Engineer,iOS,3.2,1.2,35.9,6.0,7.4,5,4.5,5.0
USR_02644,18,Female,Creative,iOS,6.8,1.4,34.0,7.8,8.6,21,3.4,5.9
USR_02645,19,Male,Creative,iOS,6.6,3.0,10.0,5.1,5.1,18,5.1,10.6
USR_02646,65,Female,Creative,iOS,6.9,2.5,40.8,9.3,4.7,18,2.9,9.1
USR_02647,46,Female,Student,iOS,10.9,4.2,18.1,7.3,7.8,20,1.1,9.1
USR_02648,50,Non-binary,Student,iOS,10.2,3.0,14.6,8.2,9.2,25,2.2,7.3
USR_02649,27,Female,Healthcare,Android,7.0,1.8,41.5,7.6,7.7,24,2.8,9.2
USR_02650,57,Female,Engineer,iOS,8.4,3.7,28.7,6.8,6.5,22,2.2,10.9
USR_02651,38,Male,Creative,Android,2.9,0.8,54.3,6.2,6.3,6,2.3,2.6
USR_02652,45,Male,Creative,Android,8.9,4.2,10.0,5.9,4.1,25,4.9,8.7
USR_02653,28,Female,Manager,Android,6.6,1.8,57.1,7.7,6.6,16,1.6,4.7
USR_02654,51,Female,Creative,iOS,8.4,3.5,26.5,7.7,8.7,19,2.5,11.9
USR_02655,25,Male,Engineer,Android,6.8,2.9,55.9,7.5,4.3,14,2.7,7.0
USR_02656,39,Male,Student,iOS,10.2,3.8,10.0,6.7,9.4,27,2.0,11.4
USR_02657,25,Male,Sales,Android,5.7,3.1,68.3,7.3,2.7,13,2.4,5.7
USR_02658,32,Female,Sales,Android,9.2,3.1,15.0,6.3,7.3,23,0.9,11.6
USR_02659,34,Male,Manager,iOS,6.8,3.5,56.3,6.0,2.2,10,2.3,7.1
USR_02660,40,Male,Sales,Android,6.9,1.8,57.3,6.5,3.8,16,1.7,6.1
USR_02661,41,Male,Manager,iOS,6.1,1.9,54.7,6.5,2.8,12,2.4,8.4
USR_02662,62,Male,Student,iOS,7.5,1.9,30.4,8.6,9.6,21,3.0,7.5
USR_02663,36,Female,Student,Both,7.3,3.0,10.0,5.2,6.9,15,4.8,10.5
USR_02664,22,Male,Sales,iOS,6.2,2.6,53.6,6.8,4.5,13,2.2,4.9
USR_02665,49,Female,Engineer,Android,7.8,2.8,33.3,7.6,5.1,15,4.8,6.7
USR_02666,61,Female,Healthcare,Android,6.4,2.9,26.9,9.2,9.7,18,3.3,9.0
USR_02667,18,Female,Healthcare,Android,7.2,3.6,33.6,6.1,5.1,19,2.1,7.9
USR_02668,40,Male,Creative,Both,10.2,4.8,10.0,5.5,6.5,22,3.5,14.7
USR_02669,54,Non-binary,Manager,Android,5.9,1.7,53.6,7.7,3.9,11,3.8,7.2
USR_02670,25,Female,Student,Android,8.6,2.7,10.0,7.0,7.8,23,2.1,13.7
USR_02671,30,Non-binary,Engineer,Android,2.8,0.9,55.1,6.5,4.9,13,4.9,2.7
USR_02672,25,Female,Healthcare,iOS,4.2,1.1,69.1,7.3,5.1,11,3.3,3.1
USR_02673,40,Male,Creative,Android,6.9,2.3,39.5,7.8,5.6,20,1.6,6.9
USR_02674,60,Male,Healthcare,Both,6.7,1.9,56.4,7.7,4.3,15,2.1,8.4
USR_02675,18,Male,Creative,Android,7.0,3.8,41.3,7.2,4.7,14,2.4,5.7
USR_02676,62,Female,Engineer,Android,10.9,5.2,27.8,8.4,4.8,26,3.7,14.6
USR_02677,41,Male,Sales,Android,6.8,3.4,34.8,7.0,7.7,20,1.9,8.1
USR_02678,52,Male,Healthcare,iOS,7.8,4.1,21.4,6.9,7.3,17,4.6,9.3
USR_02679,41,Male,Engineer,iOS,5.8,2.5,56.2,7.7,5.4,13,3.9,7.8
USR_02680,34,Male,Manager,Android,8.6,2.2,10.0,5.3,6.0,28,5.0,11.8
USR_02681,22,Male,Creative,Android,4.3,2.0,61.6,7.5,2.8,16,2.6,2.1
USR_02682,37,Male,Sales,iOS,4.9,1.0,61.5,6.4,2.3,12,4.0,4.8
USR_02683,38,Male,Student,Android,6.5,1.6,10.0,5.2,8.6,19,3.4,7.4
USR_02684,57,Male,Creative,Android,9.1,1.9,19.4,7.3,7.1,19,4.0,9.9
USR_02685,48,Female,Engineer,Android,7.5,1.9,25.7,6.3,5.9,20,3.2,8.8
USR_02686,63,Male,Engineer,Android,7.5,3.5,10.0,4.9,5.1,19,5.2,6.8
USR_02687,53,Female,Healthcare,Android,7.2,3.7,21.1,5.8,6.9,19,3.6,9.0
USR_02688,28,Female,Healthcare,Android,10.2,3.0,10.4,8.8,8.4,21,2.1,12.3
USR_02689,32,Male,Creative,Android,8.1,2.0,10.0,6.1,9.5,15,5.0,8.9
USR_02690,36,Male,Student,iOS,10.8,3.2,27.7,7.2,5.9,25,3.1,10.2
USR_02691,24,Female,Engineer,Android,9.4,4.0,13.3,5.5,5.3,19,2.7,11.2
USR_02692,45,Female,Manager,iOS,4.7,1.5,46.8,9.3,6.1,8,2.1,6.7
USR_02693,60,Female,Engineer,Android,8.4,4.5,39.9,6.9,5.8,28,2.1,7.4
USR_02694,22,Female,Engineer,iOS,10.5,2.6,10.0,6.0,9.1,29,2.1,13.2
USR_02695,22,Male,Student,Android,7.4,4.0,21.7,7.9,8.7,19,2.6,5.5
USR_02696,47,Male,Manager,iOS,8.1,1.7,33.5,9.3,6.1,21,2.9,11.6
USR_02697,49,Male,Student,Android,5.0,1.8,40.8,6.3,7.3,13,2.9,4.4
USR_02698,25,Female,Healthcare,iOS,4.9,1.4,40.0,6.0,4.0,11,0.0,7.5
USR_02699,27,Female,Engineer,Android,5.9,2.3,52.2,9.6,2.8,15,0.8,2.4
USR_02700,55,Female,Engineer,Android,5.3,1.2,38.8,6.7,7.6,16,4.1,6.1
USR_02701,64,Male,Healthcare,Both,7.3,3.7,30.8,6.5,5.6,17,2.9,10.4
USR_02702,49,Female,Engineer,iOS,9.0,2.2,10.0,4.2,7.9,26,2.1,8.5
USR_02703,65,Male,Healthcare,Android,5.4,2.2,52.0,6.8,5.2,12,2.6,6.0
USR_02704,45,Male,Engineer,Both,4.7,1.0,46.4,5.2,5.4,8,3.5,3.5
USR_02705,34,Male,Manager,Android,5.2,1.6,22.5,6.1,8.5,13,4.4,7.3
USR_02706,48,Female,Engineer,Android,9.2,2.3,10.0,4.4,5.1,22,2.8,7.1
USR_02707,25,Female,Engineer,Both,3.7,2.0,72.4,8.3,4.4,8,3.2,3.6
USR_02708,57,Female,Healthcare,Android,7.8,1.6,10.0,5.0,6.0,22,3.4,10.6
USR_02709,42,Male,Sales,iOS,8.7,2.8,24.1,4.5,2.9,20,2.9,7.8
USR_02710,26,Female,Engineer,Android,5.5,1.7,33.4,5.7,5.9,10,4.1,5.1
USR_02711,19,Female,Manager,iOS,5.4,2.3,53.0,8.3,4.7,12,1.6,6.4
USR_02712,32,Male,Creative,iOS,7.9,1.7,13.8,6.3,6.8,17,4.2,11.8
USR_02713,20,Female,Manager,Both,7.7,3.7,33.2,6.4,6.0,16,2.0,6.2
USR_02714,53,Female,Creative,iOS,5.5,2.0,63.8,7.4,3.1,16,2.0,7.3
USR_02715,21,Female,Engineer,Android,6.9,2.5,36.9,6.6,6.6,14,2.7,10.1
USR_02716,31,Female,Sales,iOS,6.9,1.9,56.8,8.3,4.0,17,2.4,6.8
USR_02717,58,Female,Manager,Android,6.3,2.3,44.2,6.5,5.2,14,0.5,6.6
USR_02718,58,Male,Student,iOS,5.8,1.9,57.5,6.5,3.1,14,2.9,4.5
USR_02719,42,Female,Sales,iOS,9.9,2.8,24.9,9.5,2.9,18,0.6,13.5
USR_02720,27,Male,Healthcare,iOS,10.0,2.6,10.0,6.9,8.9,26,3.4,13.5
USR_02721,38,Male,Manager,iOS,10.0,4.5,14.6,7.1,8.6,24,3.5,7.5
USR_02722,53,Male,Creative,Android,6.8,1.7,30.3,6.5,6.5,19,4.1,8.9
USR_02723,29,Female,Healthcare,iOS,3.7,1.0,45.9,3.9,4.3,10,2.2,2.7
USR_02724,44,Female,Engineer,Android,11.8,4.7,27.5,7.8,6.3,29,3.0,9.7
USR_02725,57,Male,Healthcare,iOS,6.3,1.8,50.6,8.8,6.3,15,2.7,9.7
USR_02726,19,Female,Engineer,Android,8.8,3.2,18.3,8.3,9.2,28,2.5,10.9
USR_02727,30,Female,Creative,iOS,8.8,3.5,19.1,6.1,6.4,19,2.1,7.6
USR_02728,49,Male,Sales,Android,5.1,1.5,56.5,6.6,2.3,13,2.8,6.4
USR_02729,48,Male,Student,iOS,8.9,2.9,17.2,7.2,6.0,22,4.2,14.7
USR_02730,33,Female,Manager,Android,7.6,2.1,38.3,7.2,7.0,14,2.8,5.7
USR_02731,49,Male,Engineer,iOS,7.2,2.6,34.9,7.6,7.3,17,4.2,6.0
USR_02732,49,Female,Engineer,Android,6.6,3.6,33.8,7.0,7.1,11,4.2,7.7
USR_02733,51,Male,Sales,iOS,6.1,2.0,28.1,6.4,8.1,15,1.2,9.4
USR_02734,28,Male,Engineer,Android,4.4,1.9,43.6,7.0,7.4,6,2.2,6.3
USR_02735,27,Female,Manager,iOS,12.7,5.4,15.7,8.0,7.2,32,2.3,11.9
USR_02736,32,Female,Creative,Android,10.4,4.9,15.2,10.0,7.5,22,4.2,6.8
USR_02737,34,Female,Sales,iOS,7.2,3.2,37.1,6.2,4.9,17,3.0,7.5
USR_02738,57,Female,Manager,Android,10.1,2.1,28.7,7.1,5.9,20,4.2,7.1
USR_02739,35,Female,Healthcare,iOS,9.9,3.1,15.6,6.4,6.0,26,3.0,7.2
USR_02740,26,Female,Healthcare,Android,9.0,4.5,10.0,7.2,8.2,22,4.4,10.8
USR_02741,42,Male,Sales,Android,6.0,2.3,57.7,8.0,3.6,14,2.9,5.5
USR_02742,57,Female,Healthcare,iOS,9.0,2.1,32.2,6.6,5.1,22,2.9,11.0
USR_02743,31,Male,Healthcare,Android,9.8,2.9,10.0,4.3,8.9,26,5.1,16.0
USR_02744,42,Female,Engineer,Android,9.4,2.8,38.1,8.0,8.3,20,2.4,8.4
USR_02745,39,Male,Engineer,Both,7.4,3.7,12.8,7.0,8.4,18,5.2,6.2
USR_02746,47,Female,Healthcare,Both,8.0,3.1,33.5,6.4,5.9,18,1.6,9.7
USR_02747,37,Male,Sales,iOS,8.3,3.4,16.0,6.1,7.8,24,2.9,7.7
USR_02748,38,Female,Sales,Android,6.9,2.3,43.8,7.2,7.0,16,3.1,9.8
USR_02749,61,Female,Sales,Android,8.5,1.9,10.0,6.0,7.7,18,2.6,12.9
USR_02750,49,Male,Manager,iOS,9.3,2.1,38.4,6.1,5.2,18,3.5,9.8
USR_02751,63,Female,Creative,Android,10.2,3.5,10.0,5.3,6.6,24,3.3,13.2
USR_02752,38,Male,Creative,Both,8.0,2.1,34.4,6.0,5.5,17,3.5,5.6
USR_02753,52,Female,Healthcare,Android,6.2,1.5,66.8,7.6,3.4,16,1.7,4.7
USR_02754,49,Female,Student,Both,9.6,2.8,10.0,5.1,8.5,24,2.7,8.7
USR_02755,47,Male,Manager,iOS,5.9,2.7,45.2,8.2,6.5,16,2.7,8.9
USR_02756,56,Non-binary,Sales,iOS,7.6,1.7,10.0,5.4,9.1,15,4.4,8.6
USR_02757,29,Male,Student,Android,9.7,3.5,10.0,7.0,6.5,16,4.8,9.8
USR_02758,58,Male,Sales,iOS,11.4,5.6,10.0,7.4,8.3,28,1.3,13.7
USR_02759,64,Female,Student,Android,9.7,2.8,31.2,7.8,7.2,26,2.7,8.1
USR_02760,35,Male,Creative,iOS,6.5,2.0,58.9,7.8,3.7,15,3.0,9.1
USR_02761,38,Non-binary,Healthcare,iOS,3.6,1.8,58.0,6.7,6.7,14,3.5,3.7
USR_02762,30,Non-binary,Creative,Android,8.5,3.6,26.5,6.6,5.3,20,1.8,10.9
USR_02763,38,Male,Manager,Android,7.4,3.5,49.6,7.5,3.3,16,1.8,8.5
USR_02764,25,Female,Sales,iOS,8.0,2.4,33.4,7.1,5.0,21,2.8,7.1
USR_02765,63,Male,Healthcare,Android,4.6,2.5,22.4,6.4,5.7,15,5.8,7.5
USR_02766,57,Male,Student,iOS,6.1,1.5,51.1,7.2,4.1,15,3.7,6.7
USR_02767,63,Male,Healthcare,Android,9.7,5.2,37.0,6.6,2.8,26,3.1,9.0
USR_02768,24,Male,Student,Android,5.1,2.6,39.3,6.1,4.7,11,0.4,6.0
USR_02769,40,Male,Student,iOS,8.6,3.4,15.8,6.3,6.9,20,1.9,12.4
USR_02770,61,Male,Manager,iOS,6.0,2.4,46.1,7.4,5.5,18,1.6,8.9
USR_02771,49,Non-binary,Sales,Android,7.7,3.6,22.0,5.7,4.3,13,3.5,11.9
USR_02772,28,Female,Manager,iOS,6.6,2.0,57.7,8.1,5.0,13,2.5,8.1
USR_02773,39,Female,Healthcare,iOS,9.3,3.6,16.2,6.1,5.5,24,2.5,14.3
USR_02774,39,Female,Manager,iOS,7.3,3.8,10.0,4.1,5.8,17,4.0,12.3
USR_02775,60,Female,Student,Android,9.8,2.2,24.2,7.5,8.3,25,1.5,9.9
USR_02776,42,Male,Sales,Android,11.1,5.7,10.0,3.6,6.0,29,3.0,12.2
USR_02777,39,Female,Healthcare,iOS,9.7,4.4,10.0,5.6,8.1,20,3.4,11.1
USR_02778,45,Non-binary,Sales,iOS,8.2,3.8,17.6,9.7,5.4,16,4.5,12.2
USR_02779,46,Male,Student,Android,8.9,2.0,38.3,8.1,4.5,25,3.4,7.6
USR_02780,30,Female,Engineer,iOS,8.2,2.2,39.9,8.0,5.7,19,3.1,9.9
USR_02781,35,Female,Sales,Android,6.9,3.6,10.0,5.5,8.3,15,3.2,9.6
USR_02782,19,Female,Healthcare,Android,6.4,1.6,24.2,6.6,8.0,17,3.2,5.6
USR_02783,46,Female,Engineer,iOS,8.3,3.5,39.0,8.3,5.2,23,3.8,5.7
USR_02784,38,Male,Student,iOS,4.9,2.3,67.3,7.6,1.6,14,4.2,5.4
USR_02785,32,Male,Creative,Android,6.3,1.8,50.3,8.2,7.1,17,2.6,5.1
USR_02786,44,Male,Manager,iOS,7.1,3.2,34.6,8.9,6.5,21,3.2,9.5
USR_02787,48,Female,Healthcare,Both,4.9,1.1,52.7,7.6,8.2,13,3.9,3.6
USR_02788,32,Male,Student,iOS,6.1,2.3,20.4,5.3,5.9,13,3.8,8.2
USR_02789,40,Female,Manager,iOS,5.4,1.7,60.6,7.5,4.1,14,1.3,5.5
USR_02790,41,Male,Sales,Android,11.1,4.7,18.8,6.5,3.8,30,2.1,13.8
USR_02791,61,Male,Student,Android,9.0,4.6,10.0,5.3,7.1,20,4.2,9.7
USR_02792,30,Female,Manager,Android,5.7,1.4,58.4,7.9,3.2,12,1.9,9.1
USR_02793,39,Female,Creative,iOS,6.8,2.4,24.4,8.2,9.1,17,4.8,6.1
USR_02794,60,Male,Student,iOS,3.0,1.0,55.8,6.7,6.2,9,2.7,4.2
USR_02795,54,Male,Manager,Android,4.0,1.3,68.4,7.2,3.8,9,1.3,3.0
USR_02796,50,Female,Healthcare,Android,5.2,1.9,10.0,4.3,8.9,13,4.9,8.0
USR_02797,20,Male,Manager,Android,5.6,2.8,53.2,8.1,6.3,6,2.4,5.7
USR_02798,36,Male,Manager,Android,8.1,4.4,25.3,7.8,8.8,25,2.7,7.3
USR_02799,40,Female,Student,Both,6.2,1.2,55.2,7.1,3.6,17,3.6,6.4
USR_02800,46,Female,Healthcare,iOS,6.0,2.8,15.8,5.3,7.0,17,2.5,6.4
USR_02801,47,Male,Healthcare,Android,8.1,3.4,10.0,4.8,8.9,22,3.9,11.3
USR_02802,56,Female,Healthcare,iOS,3.9,2.1,64.8,9.2,3.3,11,1.2,3.8
USR_02803,61,Non-binary,Engineer,iOS,8.0,1.9,12.8,5.6,5.8,24,3.4,13.0
USR_02804,64,Female,Healthcare,iOS,9.5,4.6,10.0,7.0,8.7,27,1.6,11.3
USR_02805,42,Female,Sales,Android,7.3,3.8,38.0,5.6,2.9,19,2.1,6.8
USR_02806,54,Female,Manager,Android,10.0,5.2,10.0,4.1,8.6,27,4.8,11.6
USR_02807,64,Non-binary,Creative,Android,4.3,1.7,57.3,7.3,5.0,11,4.1,1.8
USR_02808,25,Female,Healthcare,iOS,7.2,2.3,38.2,7.5,5.5,15,1.9,7.9
USR_02809,59,Male,Sales,iOS,5.8,2.5,26.6,4.8,6.8,12,2.7,1.7
USR_02810,33,Female,Sales,iOS,5.6,1.7,39.6,8.1,7.4,12,2.9,8.8
USR_02811,25,Female,Engineer,Android,5.2,1.8,50.9,6.2,7.4,12,2.5,3.7
USR_02812,18,Male,Manager,Android,12.4,4.4,10.0,5.5,8.1,30,4.5,16.0
USR_02813,61,Male,Manager,Android,9.2,2.8,10.0,5.4,6.9,19,2.0,7.6
USR_02814,22,Female,Manager,Both,9.7,3.1,37.6,7.8,4.1,24,1.9,7.1
USR_02815,20,Female,Engineer,Android,7.5,1.5,11.9,4.5,4.4,20,5.2,3.5
USR_02816,18,Male,Creative,Android,6.2,1.9,11.1,5.3,7.4,14,3.9,7.3
USR_02817,21,Female,Engineer,Both,8.6,3.1,39.6,7.3,6.4,20,3.5,7.8
USR_02818,57,Male,Manager,iOS,12.0,3.1,15.5,7.2,7.6,32,2.9,8.0
USR_02819,52,Male,Healthcare,iOS,9.2,4.4,10.0,5.6,9.3,23,2.2,5.2
USR_02820,49,Female,Student,Android,6.0,2.3,60.8,8.3,2.4,17,3.9,5.9
USR_02821,59,Male,Sales,iOS,8.0,3.8,17.4,5.5,6.8,22,3.6,9.3
USR_02822,51,Male,Creative,Android,9.8,2.4,10.0,6.5,7.8,22,4.2,13.6
USR_02823,60,Non-binary,Manager,iOS,6.7,3.3,51.3,6.4,4.1,17,2.6,5.6
USR_02824,42,Male,Manager,Android,7.9,4.2,21.3,6.4,8.8,21,3.4,6.0
USR_02825,27,Male,Student,Android,5.6,1.8,44.1,6.6,4.3,11,2.5,6.2
USR_02826,38,Non-binary,Creative,iOS,7.6,2.3,36.3,6.5,4.8,15,3.2,8.4
USR_02827,63,Female,Engineer,iOS,4.2,1.8,65.9,6.5,3.2,10,2.3,6.8
USR_02828,56,Female,Healthcare,iOS,7.0,3.0,37.1,6.6,7.3,11,2.3,4.4
USR_02829,44,Female,Creative,Android,7.1,1.7,51.1,8.1,6.2,7,2.5,8.5
USR_02830,44,Male,Student,Android,4.4,2.3,62.6,6.5,2.6,12,3.3,3.3
USR_02831,19,Female,Sales,iOS,7.4,2.7,28.4,7.6,6.4,16,4.0,11.0
USR_02832,58,Female,Engineer,iOS,8.6,4.0,36.5,7.0,4.6,20,1.5,6.6
USR_02833,65,Female,Sales,Both,10.5,3.4,13.9,7.2,8.1,26,4.0,8.5
USR_02834,30,Female,Engineer,iOS,6.5,1.9,50.0,7.7,4.8,16,2.0,6.9
USR_02835,26,Female,Healthcare,iOS,5.9,1.4,39.6,5.4,4.1,12,2.2,5.8
USR_02836,53,Female,Student,iOS,7.7,2.3,34.2,7.6,8.9,25,2.1,6.0
USR_02837,39,Female,Creative,Android,9.0,4.9,10.0,6.5,8.0,22,5.9,6.9
USR_02838,59,Female,Manager,Android,5.6,2.4,39.6,5.6,4.1,22,3.9,7.1
USR_02839,43,Female,Engineer,Android,5.1,2.5,74.7,7.7,2.4,9,1.3,6.3
USR_02840,29,Female,Healthcare,Android,8.2,4.4,12.7,6.3,7.5,19,2.7,9.1
USR_02841,34,Male,Manager,iOS,7.4,1.7,48.8,7.3,3.3,18,1.2,10.9
USR_02842,31,Female,Healthcare,iOS,7.5,1.9,10.0,3.5,5.5,18,2.5,9.3
USR_02843,31,Female,Sales,iOS,7.7,4.0,29.7,7.7,6.5,22,1.5,9.9
USR_02844,51,Female,Manager,Android,6.3,2.5,35.1,9.9,5.5,8,1.6,7.3
USR_02845,37,Female,Student,iOS,7.8,3.3,14.3,6.8,7.6,24,3.9,10.1
USR_02846,28,Female,Engineer,Android,2.1,0.7,74.1,6.5,2.8,5,3.8,2.4
USR_02847,33,Female,Healthcare,iOS,10.2,4.9,10.0,6.2,6.3,23,2.3,12.1
USR_02848,48,Female,Manager,Android,8.6,3.3,29.1,7.5,9.2,21,2.7,8.1
USR_02849,23,Female,Student,iOS,11.8,5.8,10.0,6.4,8.3,30,4.2,10.1
USR_02850,36,Female,Engineer,Android,8.6,4.7,48.5,7.6,2.5,20,2.5,8.7
USR_02851,54,Female,Manager,Android,6.4,2.7,36.7,8.9,8.0,14,3.2,7.2
USR_02852,21,Female,Sales,iOS,7.6,2.9,34.7,7.8,9.2,19,2.6,10.1
USR_02853,64,Female,Student,iOS,5.9,1.9,27.3,6.6,8.0,13,4.8,6.1
USR_02854,21,Female,Healthcare,iOS,6.1,1.6,12.4,5.5,6.1,18,5.1,7.6
USR_02855,37,Male,Creative,iOS,4.1,1.8,47.3,6.3,4.7,12,3.7,7.4
USR_02856,27,Male,Creative,Both,4.8,1.1,58.8,6.6,3.1,13,2.2,6.6
USR_02857,41,Non-binary,Student,Both,6.2,3.3,10.0,5.2,8.5,18,2.3,7.6
USR_02858,52,Female,Healthcare,iOS,9.0,3.8,23.3,8.1,6.5,23,4.5,9.6
USR_02859,43,Female,Sales,iOS,4.7,2.5,55.8,7.5,7.2,11,3.3,5.8
USR_02860,54,Female,Engineer,Android,11.9,3.5,10.0,5.5,7.9,24,3.6,14.2
USR_02861,55,Female,Manager,iOS,6.5,3.5,10.0,4.7,5.2,21,4.2,4.0
USR_02862,38,Female,Student,Android,10.3,4.3,15.1,7.7,7.8,29,3.0,10.3
USR_02863,57,Female,Manager,Both,6.1,2.9,10.0,4.8,7.7,11,3.4,7.2
USR_02864,56,Female,Manager,Android,7.4,1.9,46.0,6.9,1.8,20,4.8,6.3
USR_02865,38,Male,Creative,Android,5.5,2.1,20.5,6.3,8.9,15,4.6,2.5
USR_02866,27,Female,Engineer,iOS,5.2,2.1,40.9,7.8,7.8,10,4.6,6.4
USR_02867,55,Female,Manager,Android,8.5,2.9,45.2,7.8,3.4,25,4.1,13.3
USR_02868,63,Male,Healthcare,Android,7.7,2.2,15.6,5.8,8.1,19,1.5,8.1
USR_02869,21,Female,Manager,iOS,6.3,3.3,56.6,7.9,3.7,12,3.3,5.1
USR_02870,62,Male,Creative,iOS,5.4,1.2,46.7,6.5,5.7,9,3.5,6.2
USR_02871,37,Male,Manager,iOS,6.0,1.5,46.8,6.8,7.0,16,2.5,5.5
USR_02872,34,Male,Sales,Android,4.2,1.3,45.1,6.8,5.3,7,5.9,6.5
